id,method,cue_a,cue_b,expected,pred,success,coarse_visited,fine_steps,runtime_ms,candidates,grid,seed,n_queries
q01641,minsim,c2_080,c4_080,bridge_c2_c4,bridge_c2_c4,1,0,0,0.0073,256,1,42,2000
q01641,graph_ppr,c2_080,c4_080,bridge_c2_c4,c2_089,0,0,0,3.411,256,1,42,2000
q01641,topogps,c2_080,c4_080,bridge_c2_c4,c2_037,0,5,120,7.2773,256,1,42,2000
q01641,topogps_cuepath,c2_080,c4_080,bridge_c2_c4,bridge_c2_c4,1,5,0,0.9606,256,1,42,2000
q01641,topogps_no_cue,c2_080,c4_080,bridge_c2_c4,c2_080,0,283,120,7.8098,256,1,42,2000
q01642,nn,c0_031,c3_031,bridge_c0_c3,c0_031,0,0,0,0.0054,256,1,42,2000
q01642,minsim,c0_031,c3_031,bridge_c0_c3,bridge_c0_c3,1,0,0,0.0076,256,1,42,2000
q01642,graph_ppr,c0_031,c3_031,bridge_c0_c3,c0_010,0,0,0,3.3642,256,1,42,2000
q01642,topogps,c0_031,c3_031,bridge_c0_c3,bridge_c0_c3,1,5,120,7.2612,256,1,42,2000
q01642,topogps_cuepath,c0_031,c3_031,bridge_c0_c3,bridge_c0_c3,1,5,0,0.9415,256,1,42,2000
q01642,topogps_no_cue,c0_031,c3_031,bridge_c0_c3,c0_031,0,300,120,7.8242,256,1,42,2000
q01643,nn,c1_056,c3_056,bridge_c1_c3,c1_056,0,0,0,0.0051,256,1,42,2000
q01643,minsim,c1_056,c3_056,bridge_c1_c3,bridge_c1_c3,1,0,0,0.0076,256,1,42,2000
q01643,graph_ppr,c1_056,c3_056,bridge_c1_c3,c1_110,0,0,0,3.3671,256,1,42,2000
q01643,topogps,c1_056,c3_056,bridge_c1_c3,bridge_c1_c3,1,9,120,7.8364,256,1,42,2000
q01643,topogps_cuepath,c1_056,c3_056,bridge_c1_c3,c1_006,0,9,0,1.3585,256,1,42,2000
q01643,topogps_no_cue,c1_056,c3_056,bridge_c1_c3,c1_056,0,261,120,7.5852,256,1,42,2000
q01644,nn,c4_025,c2_025,bridge_c2_c4,c4_025,0,0,0,0.005,256,1,42,2000
q01644,minsim,c4_025,c2_025,bridge_c2_c4,bridge_c2_c4,1,0,0,0.0074,256,1,42,2000
q01644,graph_ppr,c4_025,c2_025,bridge_c2_c4,c4_078,0,0,0,3.3965,256,1,42,2000
q01644,topogps,c4_025,c2_025,bridge_c2_c4,c4_026,0,5,120,7.3506,256,1,42,2000
q01644,topogps_cuepath,c4_025,c2_025,bridge_c2_c4,bridge_c2_c4,1,5,0,0.9823,256,1,42,2000
q01644,topogps_no_cue,c4_025,c2_025,bridge_c2_c4,c4_025,0,437,120,8.5048,256,1,42,2000
q01645,nn,c1_005,c0_005,bridge_c0_c1,c1_005,0,0,0,0.005,256,1,42,2000
q01645,minsim,c1_005,c0_005,bridge_c0_c1,bridge_c0_c1,1,0,0,0.0075,256,1,42,2000
q01645,graph_ppr,c1_005,c0_005,bridge_c0_c1,c1_069,0,0,0,3.4593,256,1,42,2000
q01645,topogps,c1_005,c0_005,bridge_c0_c1,c1_064,0,9,120,7.4182,256,1,42,2000
q01645,topogps_cuepath,c1_005,c0_005,bridge_c0_c1,c1_117,0,9,0,1.0345,256,1,42,2000
q01645,topogps_no_cue,c1_005,c0_005,bridge_c0_c1,c1_005,0,175,120,7.3463,256,1,42,2000
q01646,nn,c2_047,c4_047,bridge_c2_c4,c2_047,0,0,0,0.0054,256,1,42,2000
q01646,minsim,c2_047,c4_047,bridge_c2_c4,bridge_c2_c4,1,0,0,0.0075,256,1,42,2000
q01646,graph_ppr,c2_047,c4_047,bridge_c2_c4,c2_089,0,0,0,3.3907,256,1,42,2000
q01646,topogps,c2_047,c4_047,bridge_c2_c4,c2_037,0,6,120,7.3179,256,1,42,2000
q01646,topogps_cuepath,c2_047,c4_047,bridge_c2_c4,bridge_c2_c4,1,6,0,0.9944,256,1,42,2000
q01646,topogps_no_cue,c2_047,c4_047,bridge_c2_c4,c2_047,0,383,120,8.2153,256,1,42,2000
q01647,nn,c0_026,c1_026,bridge_c0_c1,c0_026,0,0,0,0.0054,256,1,42,2000
q01647,minsim,c0_026,c1_026,bridge_c0_c1,bridge_c0_c1,1,0,0,0.0076,256,1,42,2000
q01647,graph_ppr,c0_026,c1_026,bridge_c0_c1,c1_110,0,0,0,3.3817,256,1,42,2000
q01647,topogps,c0_026,c1_026,bridge_c0_c1,c0_049,0,8,120,7.5713,256,1,42,2000
q01647,topogps_cuepath,c0_026,c1_026,bridge_c0_c1,c0_101,0,8,0,1.0768,256,1,42,2000
q01647,topogps_no_cue,c0_026,c1_026,bridge_c0_c1,c0_026,0,276,120,7.6516,256,1,42,2000
q01648,nn,c2_014,c1_014,bridge_c1_c2,c2_014,0,0,0,0.0051,256,1,42,2000
q01648,minsim,c2_014,c1_014,bridge_c1_c2,bridge_c1_c2,1,0,0,0.0073,256,1,42,2000
q01648,graph_ppr,c2_014,c1_014,bridge_c1_c2,c1_061,0,0,0,3.3887,256,1,42,2000
q01648,topogps,c2_014,c1_014,bridge_c1_c2,bridge_c1_c2,1,7,120,7.3833,256,1,42,2000
q01648,topogps_cuepath,c2_014,c1_014,bridge_c1_c2,bridge_c1_c2,1,7,0,0.9878,256,1,42,2000
q01648,topogps_no_cue,c2_014,c1_014,bridge_c1_c2,c2_014,0,190,120,7.2783,256,1,42,2000
q01649,nn,c1_088,c4_088,bridge_c1_c4,c1_088,0,0,0,0.0049,256,1,42,2000
q01649,minsim,c1_088,c4_088,bridge_c1_c4,bridge_c1_c4,1,0,0,0.0075,256,1,42,2000
q01649,graph_ppr,c1_088,c4_088,bridge_c1_c4,c1_062,0,0,0,3.4504,256,1,42,2000
q01649,topogps,c1_088,c4_088,bridge_c1_c4,bridge_c1_c4,1,6,120,8.5604,256,1,42,2000
q01649,topogps_cuepath,c1_088,c4_088,bridge_c1_c4,bridge_c1_c4,1,6,0,1.171,256,1,42,2000
q01649,topogps_no_cue,c1_088,c4_088,bridge_c1_c4,c1_088,0,236,120,9.1604,256,1,42,2000
q01650,nn,c2_056,c3_056,bridge_c2_c3,c2_056,0,0,0,0.0068,256,1,42,2000
q01650,minsim,c2_056,c3_056,bridge_c2_c3,bridge_c2_c3,1,0,0,0.0075,256,1,42,2000
q01650,graph_ppr,c2_056,c3_056,bridge_c2_c3,c2_089,0,0,0,4.1079,256,1,42,2000
q01650,topogps,c2_056,c3_056,bridge_c2_c3,c2_109,0,8,120,9.4265,256,1,42,2000
q01650,topogps_cuepath,c2_056,c3_056,bridge_c2_c3,c2_109,0,8,0,1.5087,256,1,42,2000
q01650,topogps_no_cue,c2_056,c3_056,bridge_c2_c3,c2_056,0,417,120,9.987,256,1,42,2000
q01651,nn,c1_118,c2_118,bridge_c1_c2,c1_118,0,0,0,0.0053,256,1,42,2000
q01651,minsim,c1_118,c2_118,bridge_c1_c2,bridge_c1_c2,1,0,0,0.0083,256,1,42,2000
q01651,graph_ppr,c1_118,c2_118,bridge_c1_c2,c2_089,0,0,0,4.9666,256,1,42,2000
q01651,topogps,c1_118,c2_118,bridge_c1_c2,bridge_c1_c2,1,6,120,9.2245,256,1,42,2000
q01651,topogps_cuepath,c1_118,c2_118,bridge_c1_c2,bridge_c1_c2,1,6,0,1.2538,256,1,42,2000
q01651,topogps_no_cue,c1_118,c2_118,bridge_c1_c2,c1_118,0,243,120,9.1846,256,1,42,2000
q01652,nn,c1_002,c2_002,bridge_c1_c2,c1_002,0,0,0,0.0073,256,1,42,2000
q01652,minsim,c1_002,c2_002,bridge_c1_c2,bridge_c1_c2,1,0,0,0.0107,256,1,42,2000
q01652,graph_ppr,c1_002,c2_002,bridge_c1_c2,c2_089,0,0,0,4.0529,256,1,42,2000
q01652,topogps,c1_002,c2_002,bridge_c1_c2,c1_083,0,6,120,8.8887,256,1,42,2000
q01652,topogps_cuepath,c1_002,c2_002,bridge_c1_c2,bridge_c1_c2,1,6,0,1.2066,256,1,42,2000
q01652,topogps_no_cue,c1_002,c2_002,bridge_c1_c2,c1_002,0,173,120,8.6362,256,1,42,2000
q01653,nn,c2_099,c3_099,bridge_c2_c3,c2_099,0,0,0,0.0052,256,1,42,2000
q01653,minsim,c2_099,c3_099,bridge_c2_c3,bridge_c2_c3,1,0,0,0.0104,256,1,42,2000
q01653,graph_ppr,c2_099,c3_099,bridge_c2_c3,c2_089,0,0,0,3.9728,256,1,42,2000
q01653,topogps,c2_099,c3_099,bridge_c2_c3,c2_103,0,8,120,9.3153,256,1,42,2000
q01653,topogps_cuepath,c2_099,c3_099,bridge_c2_c3,c2_094,0,8,0,1.2827,256,1,42,2000
q01653,topogps_no_cue,c2_099,c3_099,bridge_c2_c3,c2_099,0,396,120,9.883,256,1,42,2000
q01654,nn,c4_011,c0_011,bridge_c0_c4,c4_011,0,0,0,0.0053,256,1,42,2000
q01654,minsim,c4_011,c0_011,bridge_c0_c4,bridge_c0_c4,1,0,0,0.0112,256,1,42,2000
q01654,graph_ppr,c4_011,c0_011,bridge_c0_c4,c0_057,0,0,0,4.0868,256,1,42,2000
q01654,topogps,c4_011,c0_011,bridge_c0_c4,c4_026,0,6,120,8.9856,256,1,42,2000
q01654,topogps_cuepath,c4_011,c0_011,bridge_c0_c4,bridge_c0_c4,1,6,0,1.1928,256,1,42,2000
q01654,topogps_no_cue,c4_011,c0_011,bridge_c0_c4,c4_011,0,395,120,10.3054,256,1,42,2000
q01655,nn,c1_074,c0_074,bridge_c0_c1,c1_074,0,0,0,0.0058,256,1,42,2000
q01655,minsim,c1_074,c0_074,bridge_c0_c1,bridge_c0_c1,1,0,0,0.0085,256,1,42,2000
q01655,graph_ppr,c1_074,c0_074,bridge_c0_c1,c1_110,0,0,0,4.0671,256,1,42,2000
q01655,topogps,c1_074,c0_074,bridge_c0_c1,bridge_c0_c1,1,8,120,9.1715,256,1,42,2000
q01655,topogps_cuepath,c1_074,c0_074,bridge_c0_c1,c4_004,0,8,0,1.3291,256,1,42,2000
q01655,topogps_no_cue,c1_074,c0_074,bridge_c0_c1,c1_074,0,267,120,7.6995,256,1,42,2000
q01656,nn,c1_086,c4_086,bridge_c1_c4,c1_086,0,0,0,0.0053,256,1,42,2000
q01656,minsim,c1_086,c4_086,bridge_c1_c4,bridge_c1_c4,1,0,0,0.0076,256,1,42,2000
q01656,graph_ppr,c1_086,c4_086,bridge_c1_c4,c4_078,0,0,0,3.4555,256,1,42,2000
q01656,topogps,c1_086,c4_086,bridge_c1_c4,bridge_c1_c4,1,7,120,7.3563,256,1,42,2000
q01656,topogps_cuepath,c1_086,c4_086,bridge_c1_c4,bridge_c1_c4,1,7,0,0.9957,256,1,42,2000
q01656,topogps_no_cue,c1_086,c4_086,bridge_c1_c4,c1_086,0,254,120,7.6092,256,1,42,2000
q01657,nn,c1_092,c2_092,bridge_c1_c2,c1_092,0,0,0,0.0051,256,1,42,2000
q01657,minsim,c1_092,c2_092,bridge_c1_c2,bridge_c1_c2,1,0,0,0.0078,256,1,42,2000
q01657,graph_ppr,c1_092,c2_092,bridge_c1_c2,c2_089,0,0,0,3.488,256,1,42,2000
q01657,topogps,c1_092,c2_092,bridge_c1_c2,bridge_c1_c2,1,7,120,7.3706,256,1,42,2000
q01657,topogps_cuepath,c1_092,c2_092,bridge_c1_c2,bridge_c1_c2,1,7,0,1.0199,256,1,42,2000
q01657,topogps_no_cue,c1_092,c2_092,bridge_c1_c2,c1_092,0,167,120,7.274,256,1,42,2000
q01658,nn,c2_089,c4_089,bridge_c2_c4,c2_089,0,0,0,0.0054,256,1,42,2000
q01658,minsim,c2_089,c4_089,bridge_c2_c4,bridge_c2_c4,1,0,0,0.0076,256,1,42,2000
q01658,graph_ppr,c2_089,c4_089,bridge_c2_c4,c4_026,0,0,0,3.4005,256,1,42,2000
q01658,topogps,c2_089,c4_089,bridge_c2_c4,bridge_c2_c4,1,5,120,7.3101,256,1,42,2000
q01658,topogps_cuepath,c2_089,c4_089,bridge_c2_c4,bridge_c2_c4,1,5,0,0.9775,256,1,42,2000
q01658,topogps_no_cue,c2_089,c4_089,bridge_c2_c4,c2_089,0,395,120,8.2463,256,1,42,2000
q01659,nn,c4_004,c2_004,bridge_c2_c4,c4_004,0,0,0,0.0053,256,1,42,2000
q01659,minsim,c4_004,c2_004,bridge_c2_c4,bridge_c2_c4,1,0,0,0.0077,256,1,42,2000
q01659,graph_ppr,c4_004,c2_004,bridge_c2_c4,c2_089,0,0,0,3.3829,256,1,42,2000
q01659,topogps,c4_004,c2_004,bridge_c2_c4,c4_102,0,6,120,7.4114,256,1,42,2000
q01659,topogps_cuepath,c4_004,c2_004,bridge_c2_c4,bridge_c2_c4,1,6,0,1.0169,256,1,42,2000
q01659,topogps_no_cue,c4_004,c2_004,bridge_c2_c4,c4_004,0,608,120,9.1809,256,1,42,2000
q01660,nn,c2_002,c4_002,bridge_c2_c4,c2_002,0,0,0,0.005,256,1,42,2000
q01660,minsim,c2_002,c4_002,bridge_c2_c4,bridge_c2_c4,1,0,0,0.0075,256,1,42,2000
q01660,graph_ppr,c2_002,c4_002,bridge_c2_c4,c2_089,0,0,0,3.4027,256,1,42,2000
q01660,topogps,c2_002,c4_002,bridge_c2_c4,bridge_c2_c4,1,5,120,7.3233,256,1,42,2000
q01660,topogps_cuepath,c2_002,c4_002,bridge_c2_c4,bridge_c2_c4,1,5,0,0.9785,256,1,42,2000
q01660,topogps_no_cue,c2_002,c4_002,bridge_c2_c4,c2_002,0,392,120,8.1059,256,1,42,2000
q01661,nn,c2_073,c1_073,bridge_c1_c2,c2_073,0,0,0,0.005,256,1,42,2000
q01661,minsim,c2_073,c1_073,bridge_c1_c2,bridge_c1_c2,1,0,0,0.0075,256,1,42,2000
q01661,graph_ppr,c2_073,c1_073,bridge_c1_c2,c2_089,0,0,0,3.4193,256,1,42,2000
q01661,topogps,c2_073,c1_073,bridge_c1_c2,c2_094,0,6,120,7.3052,256,1,42,2000
q01661,topogps_cuepath,c2_073,c1_073,bridge_c1_c2,bridge_c1_c2,1,6,0,0.9756,256,1,42,2000
q01661,topogps_no_cue,c2_073,c1_073,bridge_c1_c2,c2_073,0,194,120,7.3158,256,1,42,2000
q01662,nn,c2_026,c0_026,bridge_c0_c2,c2_026,0,0,0,0.0048,256,1,42,2000
q01662,minsim,c2_026,c0_026,bridge_c0_c2,bridge_c0_c2,1,0,0,0.0073,256,1,42,2000
q01662,graph_ppr,c2_026,c0_026,bridge_c0_c2,c2_089,0,0,0,3.3819,256,1,42,2000
q01662,topogps,c2_026,c0_026,bridge_c0_c2,c2_089,0,8,120,7.4557,256,1,42,2000
q01662,topogps_cuepath,c2_026,c0_026,bridge_c0_c2,c2_030,0,8,0,1.1594,256,1,42,2000
q01662,topogps_no_cue,c2_026,c0_026,bridge_c0_c2,c2_026,0,367,120,8.4224,256,1,42,2000
q01663,nn,c2_105,c4_105,bridge_c2_c4,c2_105,0,0,0,0.0055,256,1,42,2000
q01663,minsim,c2_105,c4_105,bridge_c2_c4,bridge_c2_c4,1,0,0,0.0097,256,1,42,2000
q01663,graph_ppr,c2_105,c4_105,bridge_c2_c4,c2_089,0,0,0,3.511,256,1,42,2000
q01663,topogps,c2_105,c4_105,bridge_c2_c4,bridge_c2_c4,1,5,120,7.651,256,1,42,2000
q01663,topogps_cuepath,c2_105,c4_105,bridge_c2_c4,bridge_c2_c4,1,5,0,1.0287,256,1,42,2000
q01663,topogps_no_cue,c2_105,c4_105,bridge_c2_c4,c2_105,0,403,120,8.1828,256,1,42,2000
q01664,nn,c4_000,c0_000,bridge_c0_c4,c4_000,0,0,0,0.005,256,1,42,2000
q01664,minsim,c4_000,c0_000,bridge_c0_c4,bridge_c0_c4,1,0,0,0.0075,256,1,42,2000
q01664,graph_ppr,c4_000,c0_000,bridge_c0_c4,c4_078,0,0,0,3.501,256,1,42,2000
q01664,topogps,c4_000,c0_000,bridge_c0_c4,c4_024,0,5,120,7.2581,256,1,42,2000
q01664,topogps_cuepath,c4_000,c0_000,bridge_c0_c4,bridge_c0_c4,1,5,0,0.9381,256,1,42,2000
q01664,topogps_no_cue,c4_000,c0_000,bridge_c0_c4,c4_000,0,411,120,8.5251,256,1,42,2000
q01665,nn,c3_091,c1_091,bridge_c1_c3,c3_091,0,0,0,0.0051,256,1,42,2000
q01665,minsim,c3_091,c1_091,bridge_c1_c3,bridge_c1_c3,1,0,0,0.0076,256,1,42,2000
q01665,graph_ppr,c3_091,c1_091,bridge_c1_c3,c3_016,0,0,0,3.4064,256,1,42,2000
q01665,topogps,c3_091,c1_091,bridge_c1_c3,c3_111,0,9,120,7.8784,256,1,42,2000
q01665,topogps_cuepath,c3_091,c1_091,bridge_c1_c3,c3_111,0,9,0,1.4995,256,1,42,2000
q01665,topogps_no_cue,c3_091,c1_091,bridge_c1_c3,c3_091,0,212,120,7.5594,256,1,42,2000
q01666,nn,c2_053,c0_053,bridge_c0_c2,c2_053,0,0,0,0.0052,256,1,42,2000
q01666,minsim,c2_053,c0_053,bridge_c0_c2,bridge_c0_c2,1,0,0,0.0076,256,1,42,2000
q01666,graph_ppr,c2_053,c0_053,bridge_c0_c2,c2_089,0,0,0,3.4017,256,1,42,2000
q01666,topogps,c2_053,c0_053,bridge_c0_c2,bridge_c0_c2,1,9,120,7.7532,256,1,42,2000
q01666,topogps_cuepath,c2_053,c0_053,bridge_c0_c2,c2_108,0,9,0,1.1338,256,1,42,2000
q01666,topogps_no_cue,c2_053,c0_053,bridge_c0_c2,c2_053,0,198,120,7.3141,256,1,42,2000
q01667,nn,c4_073,c1_073,bridge_c1_c4,c4_073,0,0,0,0.005,256,1,42,2000
q01667,minsim,c4_073,c1_073,bridge_c1_c4,bridge_c1_c4,1,0,0,0.0075,256,1,42,2000
q01667,graph_ppr,c4_073,c1_073,bridge_c1_c4,c4_026,0,0,0,3.3899,256,1,42,2000
q01667,topogps,c4_073,c1_073,bridge_c1_c4,c4_026,0,5,120,7.2496,256,1,42,2000
q01667,topogps_cuepath,c4_073,c1_073,bridge_c1_c4,bridge_c1_c4,1,5,0,0.9561,256,1,42,2000
q01667,topogps_no_cue,c4_073,c1_073,bridge_c1_c4,c4_073,0,458,120,8.8214,256,1,42,2000
q01668,nn,c4_088,c3_088,bridge_c3_c4,c4_088,0,0,0,0.0049,256,1,42,2000
q01668,minsim,c4_088,c3_088,bridge_c3_c4,bridge_c3_c4,1,0,0,0.0073,256,1,42,2000
q01668,graph_ppr,c4_088,c3_088,bridge_c3_c4,c4_026,0,0,0,3.5683,256,1,42,2000
q01668,topogps,c4_088,c3_088,bridge_c3_c4,bridge_c3_c4,1,5,120,7.2987,256,1,42,2000
q01668,topogps_cuepath,c4_088,c3_088,bridge_c3_c4,bridge_c3_c4,1,5,0,0.9774,256,1,42,2000
q01668,topogps_no_cue,c4_088,c3_088,bridge_c3_c4,c4_088,0,519,120,8.9883,256,1,42,2000
q01669,nn,c0_056,c2_056,bridge_c0_c2,c0_056,0,0,0,0.0054,256,1,42,2000
q01669,minsim,c0_056,c2_056,bridge_c0_c2,bridge_c0_c2,1,0,0,0.0078,256,1,42,2000
q01669,graph_ppr,c0_056,c2_056,bridge_c0_c2,c2_089,0,0,0,3.3882,256,1,42,2000
q01669,topogps,c0_056,c2_056,bridge_c0_c2,c0_026,0,8,120,7.4632,256,1,42,2000
q01669,topogps_cuepath,c0_056,c2_056,bridge_c0_c2,c0_043,0,8,0,1.1944,256,1,42,2000
q01669,topogps_no_cue,c0_056,c2_056,bridge_c0_c2,c0_056,0,286,120,7.7844,256,1,42,2000
q01670,nn,c4_103,c3_103,bridge_c3_c4,c4_103,0,0,0,0.0051,256,1,42,2000
q01670,minsim,c4_103,c3_103,bridge_c3_c4,bridge_c3_c4,1,0,0,0.0074,256,1,42,2000
q01670,graph_ppr,c4_103,c3_103,bridge_c3_c4,c3_027,0,0,0,3.3943,256,1,42,2000
q01670,topogps,c4_103,c3_103,bridge_c3_c4,c4_002,0,8,120,7.8125,256,1,42,2000
q01670,topogps_cuepath,c4_103,c3_103,bridge_c3_c4,bridge_c3_c4,1,8,0,1.019,256,1,42,2000
q01670,topogps_no_cue,c4_103,c3_103,bridge_c3_c4,c4_103,0,325,120,7.9495,256,1,42,2000
q01671,nn,c4_072,c3_072,bridge_c3_c4,c4_072,0,0,0,0.0049,256,1,42,2000
q01671,minsim,c4_072,c3_072,bridge_c3_c4,bridge_c3_c4,1,0,0,0.0074,256,1,42,2000
q01671,graph_ppr,c4_072,c3_072,bridge_c3_c4,c4_078,0,0,0,3.4076,256,1,42,2000
q01671,topogps,c4_072,c3_072,bridge_c3_c4,c4_002,0,6,120,7.4733,256,1,42,2000
q01671,topogps_cuepath,c4_072,c3_072,bridge_c3_c4,bridge_c3_c4,1,6,0,1.0777,256,1,42,2000
q01671,topogps_no_cue,c4_072,c3_072,bridge_c3_c4,c4_072,0,349,120,8.1424,256,1,42,2000
q01672,nn,c2_046,c4_046,bridge_c2_c4,c2_046,0,0,0,0.0049,256,1,42,2000
q01672,minsim,c2_046,c4_046,bridge_c2_c4,bridge_c2_c4,1,0,0,0.0075,256,1,42,2000
q01672,graph_ppr,c2_046,c4_046,bridge_c2_c4,c2_089,0,0,0,3.4042,256,1,42,2000
q01672,topogps,c2_046,c4_046,bridge_c2_c4,bridge_c2_c4,1,6,120,7.3074,256,1,42,2000
q01672,topogps_cuepath,c2_046,c4_046,bridge_c2_c4,bridge_c2_c4,1,6,0,0.9623,256,1,42,2000
q01672,topogps_no_cue,c2_046,c4_046,bridge_c2_c4,c2_046,0,183,120,7.6753,256,1,42,2000
q01673,nn,c3_022,c0_022,bridge_c0_c3,c3_022,0,0,0,0.0052,256,1,42,2000
q01673,minsim,c3_022,c0_022,bridge_c0_c3,bridge_c0_c3,1,0,0,0.0077,256,1,42,2000
q01673,graph_ppr,c3_022,c0_022,bridge_c0_c3,c3_042,0,0,0,3.3911,256,1,42,2000
q01673,topogps,c3_022,c0_022,bridge_c0_c3,c3_111,0,6,120,7.2884,256,1,42,2000
q01673,topogps_cuepath,c3_022,c0_022,bridge_c0_c3,bridge_c0_c3,1,6,0,0.9311,256,1,42,2000
q01673,topogps_no_cue,c3_022,c0_022,bridge_c0_c3,c3_022,0,201,120,7.4339,256,1,42,2000
q01674,nn,c0_026,c4_026,bridge_c0_c4,c0_026,0,0,0,0.0048,256,1,42,2000
q01674,minsim,c0_026,c4_026,bridge_c0_c4,bridge_c0_c4,1,0,0,0.0074,256,1,42,2000
q01674,graph_ppr,c0_026,c4_026,bridge_c0_c4,c0_098,0,0,0,3.3868,256,1,42,2000
q01674,topogps,c0_026,c4_026,bridge_c0_c4,bridge_c0_c4,1,5,120,7.3787,256,1,42,2000
q01674,topogps_cuepath,c0_026,c4_026,bridge_c0_c4,bridge_c0_c4,1,5,0,0.9877,256,1,42,2000
q01674,topogps_no_cue,c0_026,c4_026,bridge_c0_c4,c0_026,0,301,120,7.7766,256,1,42,2000
q01675,nn,c3_083,c1_083,bridge_c1_c3,c3_083,0,0,0,0.0049,256,1,42,2000
q01675,minsim,c3_083,c1_083,bridge_c1_c3,bridge_c1_c3,1,0,0,0.0075,256,1,42,2000
q01675,graph_ppr,c3_083,c1_083,bridge_c1_c3,c3_016,0,0,0,3.4124,256,1,42,2000
q01675,topogps,c3_083,c1_083,bridge_c1_c3,bridge_c1_c3,1,8,120,7.8254,256,1,42,2000
q01675,topogps_cuepath,c3_083,c1_083,bridge_c1_c3,bridge_c3_c4,0,8,0,1.3082,256,1,42,2000
q01675,topogps_no_cue,c3_083,c1_083,bridge_c1_c3,c3_083,0,323,120,8.2146,256,1,42,2000
q01676,nn,c4_065,c1_065,bridge_c1_c4,c4_065,0,0,0,0.0054,256,1,42,2000
q01676,minsim,c4_065,c1_065,bridge_c1_c4,bridge_c1_c4,1,0,0,0.0076,256,1,42,2000
q01676,graph_ppr,c4_065,c1_065,bridge_c1_c4,c4_006,0,0,0,3.3978,256,1,42,2000
q01676,topogps,c4_065,c1_065,bridge_c1_c4,c4_006,0,6,120,7.348,256,1,42,2000
q01676,topogps_cuepath,c4_065,c1_065,bridge_c1_c4,bridge_c1_c4,1,6,0,1.0007,256,1,42,2000
q01676,topogps_no_cue,c4_065,c1_065,bridge_c1_c4,c4_042,0,383,120,8.3406,256,1,42,2000
q01677,nn,c3_054,c4_054,bridge_c3_c4,c3_054,0,0,0,0.0051,256,1,42,2000
q01677,minsim,c3_054,c4_054,bridge_c3_c4,bridge_c3_c4,1,0,0,0.0077,256,1,42,2000
q01677,graph_ppr,c3_054,c4_054,bridge_c3_c4,c3_016,0,0,0,3.3717,256,1,42,2000
q01677,topogps,c3_054,c4_054,bridge_c3_c4,bridge_c3_c4,1,6,120,7.4368,256,1,42,2000
q01677,topogps_cuepath,c3_054,c4_054,bridge_c3_c4,bridge_c3_c4,1,6,0,1.0499,256,1,42,2000
q01677,topogps_no_cue,c3_054,c4_054,bridge_c3_c4,c3_054,0,177,120,7.3769,256,1,42,2000
q01678,nn,c1_008,c4_008,bridge_c1_c4,c1_008,0,0,0,0.005,256,1,42,2000
q01678,minsim,c1_008,c4_008,bridge_c1_c4,bridge_c1_c4,1,0,0,0.0075,256,1,42,2000
q01678,graph_ppr,c1_008,c4_008,bridge_c1_c4,c1_110,0,0,0,3.3839,256,1,42,2000
q01678,topogps,c1_008,c4_008,bridge_c1_c4,bridge_c1_c4,1,6,120,7.3072,256,1,42,2000
q01678,topogps_cuepath,c1_008,c4_008,bridge_c1_c4,bridge_c1_c4,1,6,0,0.9855,256,1,42,2000
q01678,topogps_no_cue,c1_008,c4_008,bridge_c1_c4,c1_008,0,229,120,7.4567,256,1,42,2000
q01679,nn,c2_040,c4_040,bridge_c2_c4,c2_040,0,0,0,0.0049,256,1,42,2000
q01679,minsim,c2_040,c4_040,bridge_c2_c4,bridge_c2_c4,1,0,0,0.0075,256,1,42,2000
q01679,graph_ppr,c2_040,c4_040,bridge_c2_c4,c2_089,0,0,0,3.4511,256,1,42,2000
q01679,topogps,c2_040,c4_040,bridge_c2_c4,bridge_c2_c4,1,5,120,7.2864,256,1,42,2000
q01679,topogps_cuepath,c2_040,c4_040,bridge_c2_c4,bridge_c2_c4,1,5,0,0.9564,256,1,42,2000
q01679,topogps_no_cue,c2_040,c4_040,bridge_c2_c4,c2_040,0,379,120,8.9781,256,1,42,2000
q01680,nn,c2_051,c0_051,bridge_c0_c2,c2_051,0,0,0,0.0054,256,1,42,2000
q01680,minsim,c2_051,c0_051,bridge_c0_c2,bridge_c0_c2,1,0,0,0.0078,256,1,42,2000
q01680,graph_ppr,c2_051,c0_051,bridge_c0_c2,c0_010,0,0,0,3.4092,256,1,42,2000
q01680,topogps,c2_051,c0_051,bridge_c0_c2,c2_089,0,9,120,7.4848,256,1,42,2000
q01680,topogps_cuepath,c2_051,c0_051,bridge_c0_c2,c2_045,0,9,0,1.2464,256,1,42,2000
q01680,topogps_no_cue,c2_051,c0_051,bridge_c0_c2,c2_051,0,303,120,7.8394,256,1,42,2000
q01681,nn,c1_118,c0_118,bridge_c0_c1,c1_118,0,0,0,0.0051,256,1,42,2000
q01681,minsim,c1_118,c0_118,bridge_c0_c1,bridge_c0_c1,1,0,0,0.0075,256,1,42,2000
q01681,graph_ppr,c1_118,c0_118,bridge_c0_c1,c1_110,0,0,0,3.3787,256,1,42,2000
q01681,topogps,c1_118,c0_118,bridge_c0_c1,bridge_c0_c1,1,9,120,7.5618,256,1,42,2000
q01681,topogps_cuepath,c1_118,c0_118,bridge_c0_c1,c1_003,0,9,0,1.1986,256,1,42,2000
q01681,topogps_no_cue,c1_118,c0_118,bridge_c0_c1,c1_118,0,242,120,7.5461,256,1,42,2000
